id_employee,age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,eval_number,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,Attrition_Numerique
1751,27,F,3445,Célibataire,Consulting,Assistant de Direction,1,6,6,2,3,3,1,4,3,2,E_1751,3,Non,11,Non,0,5,8,3,Transformation Digitale,Occasionnel,1,4,0
1752,29,F,2760,Célibataire,Commercial,Représentant Commercial,1,2,2,2,2,1,1,2,3,3,E_1752,3,Non,13,Oui,0,3,9,3,Marketing,Occasionnel,2,2,1
1753,29,M,6294,Célibataire,Consulting,Manager,8,10,3,2,4,4,2,3,4,4,E_1753,3,Oui,12,Non,0,5,1,3,Infra & Cloud,Frequent,0,2,0
1754,30,M,7140,Divorcé(e),Commercial,Cadre Commercial,2,12,7,7,3,2,3,1,1,3,E_1754,3,Non,11,Non,1,2,15,2,Marketing,Occasionnel,1,7,0
1755,34,M,2932,Marié(e),Consulting,Assistant de Direction,0,6,5,0,4,4,1,4,1,3,E_1755,3,Oui,14,Non,3,3,2,4,Transformation Digitale,Occasionnel,1,2,0
1756,33,F,5147,Célibataire,Commercial,Cadre Commercial,8,13,11,7,4,3,2,2,4,2,E_1756,3,Non,15,Non,0,2,2,3,Marketing,Aucun,1,7,0
1757,49,F,4507,Célibataire,Commercial,Cadre Commercial,3,8,5,1,4,3,2,4,3,4,E_1757,3,Non,12,Non,0,1,11,4,Marketing,Occasionnel,0,4,0
1758,33,F,8564,Célibataire,Commercial,Cadre Commercial,2,11,0,0,1,3,3,1,3,2,E_1758,4,Oui,20,Oui,0,2,16,3,Infra & Cloud,Occasionnel,0,0,1
1760,38,F,2468,Marié(e),Consulting,Consultant,4,9,6,1,3,2,1,2,2,2,E_1760,3,Non,14,Non,1,4,2,2,Transformation Digitale,Frequent,0,5,0
1761,31,M,8161,Marié(e),Commercial,Cadre Commercial,2,10,1,0,1,3,3,3,1,3,E_1761,3,Non,13,Oui,3,2,16,4,Marketing,Occasionnel,0,0,1
1762,29,F,2109,Divorcé(e),Consulting,Assistant de Direction,1,1,1,0,4,2,1,1,3,3,E_1762,3,Non,13,Non,1,2,4,3,Entrepreunariat,Occasionnel,0,0,0
1763,30,M,5294,Marié(e),Consulting,Manager,3,10,7,0,3,4,2,3,3,3,E_1763,3,Non,16,Non,1,3,16,3,Infra & Cloud,Occasionnel,1,7,0
1764,32,M,2718,Célibataire,Consulting,Assistant de Direction,2,12,7,7,2,3,1,2,2,3,E_1764,3,Non,14,Non,0,3,5,4,Entrepreunariat,Aucun,0,7,0
1766,38,M,5811,Marié(e),Consulting,Manager,3,15,1,0,2,1,2,4,3,3,E_1766,3,Oui,16,Non,1,2,18,3,Transformation Digitale,Occasionnel,1,0,0
1767,43,M,2437,Marié(e),Consulting,Assistant de Direction,9,6,1,0,3,2,1,3,4,3,E_1767,3,Oui,16,Oui,1,4,17,3,Entrepreunariat,Frequent,0,0,1
1768,42,M,2766,Divorcé(e),Consulting,Consultant,8,7,5,3,2,3,1,2,2,2,E_1768,4,Non,22,Non,3,6,12,3,Transformation Digitale,Occasionnel,0,4,0
1770,55,M,19038,Marié(e),Consulting,Directeur Technique,8,34,1,0,3,2,5,1,2,3,E_1770,3,Non,12,Non,3,2,2,3,Transformation Digitale,Occasionnel,0,0,0
1771,33,M,3055,Divorcé(e),Consulting,Assistant de Direction,5,11,9,8,4,3,2,2,4,2,E_1771,3,Non,15,Non,2,2,4,3,Entrepreunariat,Aucun,1,7,0
1772,41,M,2289,Divorcé(e),Consulting,Consultant,1,5,5,3,3,3,1,1,2,3,E_1772,4,Non,20,Non,2,2,9,4,Infra & Cloud,Occasionnel,0,4,0
1774,34,M,4001,Divorcé(e),Commercial,Cadre Commercial,1,15,15,14,4,3,2,3,3,3,E_1774,3,Oui,14,Non,1,3,10,3,Infra & Cloud,Aucun,0,7,0
1775,53,F,12965,Marié(e),Consulting,Tech Lead,4,27,3,2,1,2,4,3,4,2,E_1775,4,Oui,20,Non,3,2,1,4,Transformation Digitale,Aucun,0,2,0
1778,43,M,3539,Célibataire,Ressources Humaines,Ressources Humaines,0,10,9,7,2,3,1,4,2,3,E_1778,3,Non,13,Non,0,5,2,3,Infra & Cloud,Occasionnel,1,8,0
1779,34,F,6029,Célibataire,Commercial,Cadre Commercial,5,6,2,2,4,1,2,4,1,3,E_1779,3,Non,12,Non,0,3,3,2,Infra & Cloud,Occasionnel,2,2,0
1780,21,M,2679,Célibataire,Commercial,Représentant Commercial,1,1,1,0,2,3,1,2,2,3,E_1780,3,Non,13,Oui,0,3,7,1,Marketing,Occasionnel,1,0,1
1782,38,F,3702,Marié(e),Consulting,Consultant,1,5,5,4,4,2,1,3,2,3,E_1782,3,Non,11,Non,1,3,6,2,Autre,Occasionnel,0,4,0
1783,22,F,2398,Marié(e),Consulting,Consultant,1,1,1,0,3,3,1,1,3,3,E_1783,3,Oui,17,Oui,0,6,8,1,Transformation Digitale,Occasionnel,0,0,1
1784,31,F,5468,Marié(e),Commercial,Cadre Commercial,1,13,12,7,1,2,2,4,1,3,E_1784,3,Non,14,Non,2,3,29,4,Marketing,Occasionnel,5,7,0
1786,51,F,13116,Marié(e),Consulting,Senior Manager,2,15,2,2,1,3,3,3,4,3,E_1786,3,Non,11,Non,0,2,3,3,Entrepreunariat,Occasionnel,2,2,0
1787,37,M,4189,Marié(e),Commercial,Cadre Commercial,1,5,5,2,2,2,2,2,1,3,E_1787,3,Non,14,Non,2,2,9,2,Marketing,Occasionnel,0,3,0
1789,46,M,19328,Divorcé(e),Consulting,Directeur Technique,7,24,2,1,3,3,5,4,3,3,E_1789,3,Oui,17,Non,1,3,2,4,Transformation Digitale,Occasionnel,2,2,0
1790,36,M,8321,Marié(e),Consulting,Manager,7,15,12,8,4,3,3,1,4,3,E_1790,3,Oui,13,Non,1,1,10,3,Infra & Cloud,Occasionnel,5,7,0
1792,44,M,2342,Divorcé(e),Consulting,Assistant de Direction,1,6,5,3,3,3,1,2,3,2,E_1792,3,Oui,12,Oui,3,2,1,2,Transformation Digitale,Frequent,2,3,1
1794,37,M,4071,Divorcé(e),Ressources Humaines,Ressources Humaines,2,19,10,0,3,3,2,2,3,2,E_1794,3,Non,13,Non,0,4,8,2,Autre,Occasionnel,4,7,0
1797,35,M,5813,Célibataire,Commercial,Cadre Commercial,1,10,10,7,3,3,2,4,4,3,E_1797,3,Oui,18,Oui,0,2,27,3,Infra & Cloud,Occasionnel,7,7,1
1798,33,M,3143,Marié(e),Consulting,Assistant de Direction,6,14,10,8,4,4,1,1,2,3,E_1798,3,Non,19,Non,1,1,8,4,Infra & Cloud,Occasionnel,7,6,0
1799,28,M,2044,Marié(e),Consulting,Assistant de Direction,1,5,5,3,3,3,1,4,3,4,E_1799,3,Non,11,Non,1,6,1,3,Infra & Cloud,Occasionnel,0,3,0
1800,39,M,13464,Célibataire,Consulting,Directeur Technique,7,9,4,3,3,3,3,3,3,3,E_1800,4,Non,21,Non,0,3,10,1,Transformation Digitale,Occasionnel,2,2,0
1801,46,M,7991,Célibataire,Commercial,Cadre Commercial,8,6,2,2,2,2,2,2,3,3,E_1801,3,Non,15,Non,0,3,26,2,Infra & Cloud,Aucun,2,2,0
1802,40,F,3377,Marié(e),Consulting,Consultant,4,7,4,3,3,3,1,1,4,2,E_1802,3,Non,17,Non,1,5,2,2,Infra & Cloud,Occasionnel,0,2,0
1803,42,M,5538,Marié(e),Consulting,Manager,5,10,0,0,2,4,2,1,3,2,E_1803,3,Non,18,Non,2,2,13,3,Transformation Digitale,Occasionnel,0,0,0
1804,35,M,5762,Divorcé(e),Consulting,Tech Lead,2,15,7,7,2,3,2,4,3,3,E_1804,3,Non,14,Non,1,6,2,2,Transformation Digitale,Aucun,1,7,0
1805,38,M,2592,Divorcé(e),Ressources Humaines,Ressources Humaines,5,13,11,10,1,3,1,2,4,3,E_1805,3,Non,13,Non,3,3,2,3,Ressources Humaines,Aucun,3,8,0
1807,34,M,5346,Marié(e),Consulting,Consultant,4,11,7,1,4,3,2,1,3,2,E_1807,3,Non,17,Oui,1,3,9,4,Infra & Cloud,Frequent,0,7,1
1809,37,M,4213,Célibataire,Consulting,Tech Lead,1,10,10,3,4,3,2,1,2,1,E_1809,3,Non,15,Oui,0,4,10,4,Transformation Digitale,Occasionnel,0,8,1
1812,39,M,4127,Divorcé(e),Commercial,Cadre Commercial,2,7,2,1,3,3,2,4,4,3,E_1812,3,Non,18,Non,1,6,20,3,Infra & Cloud,Frequent,2,2,0
1813,43,M,2438,Célibataire,Consulting,Assistant de Direction,4,7,3,2,1,3,1,3,3,2,E_1813,3,Non,13,Non,0,2,9,3,Infra & Cloud,Aucun,1,2,0
1814,41,M,6870,Célibataire,Consulting,Manager,3,11,3,2,2,4,2,2,1,1,E_1814,3,Non,12,Non,0,3,5,3,Infra & Cloud,Occasionnel,1,2,0
1815,41,F,10447,Divorcé(e),Commercial,Cadre Commercial,0,23,22,14,3,3,3,3,4,4,E_1815,3,Oui,13,Non,1,3,4,1,Marketing,Occasionnel,13,5,0
1816,30,F,9667,Célibataire,Consulting,Tech Lead,9,9,7,7,1,3,3,3,2,3,E_1816,3,Non,14,Non,0,3,10,3,Transformation Digitale,Occasionnel,0,2,0
1818,26,F,2148,Marié(e),Ressources Humaines,Ressources Humaines,0,6,5,1,4,3,1,2,3,3,E_1818,3,Oui,11,Oui,0,3,20,2,Transformation Digitale,Occasionnel,1,4,1
1821,46,F,8926,Marié(e),Consulting,Manager,4,13,9,7,4,3,2,2,4,4,E_1821,4,Non,22,Oui,1,2,21,2,Transformation Digitale,Occasionnel,3,7,1
1822,40,F,6513,Divorcé(e),Consulting,Manager,4,12,5,3,3,3,2,4,4,3,E_1822,3,Non,17,Non,1,3,1,3,Infra & Cloud,Occasionnel,0,3,0
1823,34,M,6799,Marié(e),Commercial,Cadre Commercial,1,10,10,8,2,4,2,3,3,3,E_1823,4,Non,21,Non,2,5,8,2,Entrepreunariat,Occasionnel,4,8,0
1824,58,M,16291,Divorcé(e),Commercial,Senior Manager,4,37,16,9,2,3,4,2,4,2,E_1824,4,Non,22,Non,1,0,2,3,Transformation Digitale,Aucun,14,14,0
1826,35,M,2705,Marié(e),Consulting,Consultant,0,6,5,4,2,1,1,3,2,4,E_1826,3,Non,16,Non,1,2,23,4,Transformation Digitale,Occasionnel,0,3,0
1827,47,F,10333,Divorcé(e),Consulting,Tech Lead,8,28,22,11,3,2,3,2,3,3,E_1827,3,Oui,12,Non,1,4,4,3,Infra & Cloud,Occasionnel,14,10,0
1829,40,F,4448,Divorcé(e),Consulting,Manager,2,15,7,4,2,3,2,1,2,3,E_1829,3,Non,12,Non,1,3,12,3,Infra & Cloud,Occasionnel,7,7,0
1830,54,F,6854,Marié(e),Consulting,Assistant de Direction,4,14,7,1,4,3,2,4,2,2,E_1830,3,Non,15,Non,1,2,7,4,Transformation Digitale,Occasionnel,1,7,0
1833,31,F,9637,Marié(e),Commercial,Cadre Commercial,2,9,3,2,1,3,3,1,4,3,E_1833,3,Non,14,Non,2,3,7,4,Marketing,Frequent,2,2,0
1834,28,F,3591,Marié(e),Consulting,Assistant de Direction,1,3,3,2,3,3,1,1,3,3,E_1834,4,Non,25,Non,1,3,1,3,Transformation Digitale,Occasionnel,1,2,0
1835,38,F,5405,Marié(e),Commercial,Représentant Commercial,2,20,4,2,2,1,2,4,1,2,E_1835,4,Oui,20,Non,2,4,2,4,Marketing,Occasionnel,0,3,0
1836,26,M,4684,Célibataire,Commercial,Cadre Commercial,1,5,5,3,3,3,2,4,1,3,E_1836,3,Non,13,Non,0,4,10,3,Transformation Digitale,Occasionnel,1,2,0
1837,58,M,15787,Marié(e),Consulting,Directeur Technique,2,23,2,2,1,3,4,3,2,3,E_1837,3,Oui,14,Non,0,3,15,4,Infra & Cloud,Frequent,2,2,0
1839,18,F,1514,Célibataire,Consulting,Assistant de Direction,1,0,0,0,2,3,1,3,3,1,E_1839,3,Non,16,Non,0,4,14,3,Transformation Digitale,Aucun,0,0,0
1842,31,M,2956,Marié(e),Ressources Humaines,Ressources Humaines,0,2,1,0,4,4,1,1,3,3,E_1842,3,Non,17,Oui,0,4,18,5,Ressources Humaines,Occasionnel,0,0,1
1844,29,M,2335,Divorcé(e),Ressources Humaines,Ressources Humaines,4,4,2,2,1,2,1,1,4,3,E_1844,3,Oui,15,Oui,3,3,13,3,Ressources Humaines,Occasionnel,2,0,1
1845,45,F,5154,Marié(e),Commercial,Cadre Commercial,4,10,8,7,3,3,2,3,2,4,E_1845,4,Non,22,Non,2,3,2,4,Infra & Cloud,Aucun,5,7,0
1847,36,F,6962,Marié(e),Consulting,Assistant de Direction,4,15,1,0,4,3,2,2,4,3,E_1847,4,Oui,22,Non,1,2,2,4,Autre,Occasionnel,0,0,0
1849,43,M,5675,Marié(e),Commercial,Cadre Commercial,1,7,7,7,1,3,2,4,3,3,E_1849,4,Non,20,Non,1,5,2,4,Infra & Cloud,Frequent,7,7,0
1850,27,F,2379,Célibataire,Consulting,Consultant,0,6,5,4,4,3,1,4,3,2,E_1850,3,Oui,14,Non,0,3,5,2,Infra & Cloud,Frequent,0,2,0
1852,29,M,3812,Marié(e),Consulting,Consultant,1,11,11,8,4,3,1,4,2,4,E_1852,3,Non,13,Non,0,3,20,1,Transformation Digitale,Frequent,3,10,0
1853,32,M,4648,Célibataire,Commercial,Cadre Commercial,8,4,0,0,4,3,2,4,3,4,E_1853,3,Non,13,Non,0,2,10,4,Marketing,Frequent,0,0,0
1854,42,M,2936,Marié(e),Consulting,Assistant de Direction,3,10,6,3,3,3,1,3,2,2,E_1854,4,Non,22,Non,2,1,10,4,Entrepreunariat,Aucun,3,3,0
1856,47,F,2105,Célibataire,Consulting,Consultant,4,7,2,2,2,3,1,3,3,3,E_1856,3,Non,12,Non,0,2,9,4,Infra & Cloud,Occasionnel,2,0,0
1857,46,M,8578,Divorcé(e),Consulting,Tech Lead,3,12,9,8,4,3,3,4,3,2,E_1857,3,Non,14,Non,1,4,2,2,Infra & Cloud,Occasionnel,4,7,0
1858,28,M,2706,Divorcé(e),Ressources Humaines,Ressources Humaines,1,3,3,2,3,3,1,4,2,3,E_1858,3,Non,15,Non,1,2,1,2,Infra & Cloud,Aucun,2,2,0
1859,29,M,6384,Divorcé(e),Consulting,Manager,8,11,7,0,4,1,2,3,4,3,E_1859,3,Non,17,Non,2,3,29,1,Infra & Cloud,Occasionnel,1,6,0
1860,42,M,3968,Célibataire,Consulting,Consultant,4,8,0,0,4,3,1,3,4,3,E_1860,3,Non,13,Non,0,3,8,3,Infra & Cloud,Occasionnel,0,0,0
1862,32,M,9907,Célibataire,Commercial,Cadre Commercial,7,7,2,2,3,2,2,2,3,2,E_1862,3,Oui,12,Oui,0,3,2,4,Marketing,Occasionnel,2,2,1
1863,46,F,13225,Divorcé(e),Commercial,Cadre Commercial,2,25,19,17,1,4,4,1,4,3,E_1863,3,Non,12,Non,1,5,3,3,Entrepreunariat,Occasionnel,2,8,0
1864,27,F,3540,Marié(e),Commercial,Représentant Commercial,1,9,9,8,2,2,2,3,4,3,E_1864,4,Non,21,Non,1,5,23,1,Transformation Digitale,Occasionnel,5,8,0
1865,29,M,2804,Marié(e),Ressources Humaines,Ressources Humaines,1,1,1,0,4,2,1,2,4,3,E_1865,3,Non,11,Non,0,3,6,1,Transformation Digitale,Occasionnel,0,0,0
1866,43,F,19392,Marié(e),Consulting,Senior Manager,7,21,16,12,1,2,5,3,4,3,E_1866,3,Non,13,Non,0,2,6,3,Transformation Digitale,Occasionnel,6,14,0
1867,48,M,19665,Marié(e),Consulting,Directeur Technique,4,29,22,10,4,2,5,2,4,3,E_1867,3,Non,12,Non,0,3,10,3,Infra & Cloud,Occasionnel,12,9,0
1868,29,M,2439,Célibataire,Consulting,Assistant de Direction,1,1,1,0,4,2,1,4,2,2,E_1868,4,Oui,24,Oui,0,3,24,2,Infra & Cloud,Frequent,1,0,1
1869,46,F,7314,Marié(e),Commercial,Cadre Commercial,5,14,8,7,3,3,3,2,3,3,E_1869,4,Non,21,Oui,3,2,10,3,Infra & Cloud,Occasionnel,0,7,1
1870,27,F,4774,Marié(e),Consulting,Assistant de Direction,0,8,7,6,4,2,1,1,4,2,E_1870,3,Non,19,Non,1,2,15,3,Infra & Cloud,Frequent,7,3,0
1871,39,M,3902,Divorcé(e),Consulting,Assistant de Direction,8,7,2,2,4,3,2,4,2,3,E_1871,3,Non,14,Non,3,2,19,4,Autre,Occasionnel,2,2,0
1873,55,M,2662,Marié(e),Consulting,Assistant de Direction,8,19,5,2,2,2,1,4,2,4,E_1873,4,Non,20,Non,1,2,2,4,Entrepreunariat,Occasionnel,0,4,0
1875,28,F,2856,Marié(e),Commercial,Représentant Commercial,1,1,1,0,2,3,1,2,4,3,E_1875,3,Non,19,Non,1,3,3,3,Transformation Digitale,Occasionnel,0,0,0
1876,30,M,1081,Célibataire,Commercial,Représentant Commercial,1,1,1,0,2,3,1,4,3,2,E_1876,3,Non,13,Oui,0,3,9,3,Transformation Digitale,Occasionnel,0,0,1
1878,22,M,2472,Célibataire,Consulting,Assistant de Direction,1,1,1,0,4,3,1,2,1,3,E_1878,4,Oui,23,Oui,0,2,7,1,Infra & Cloud,Occasionnel,0,0,1
1880,36,F,5673,Marié(e),Commercial,Cadre Commercial,1,10,10,9,2,2,2,3,1,3,E_1880,3,Oui,13,Non,1,4,10,4,Entrepreunariat,Occasionnel,1,7,0
1881,31,M,4197,Divorcé(e),Consulting,Consultant,1,10,10,8,2,3,2,3,1,3,E_1881,3,Non,11,Non,1,2,20,3,Infra & Cloud,Occasionnel,0,2,0
1882,34,M,9713,Marié(e),Commercial,Cadre Commercial,2,9,5,3,3,3,3,4,4,3,E_1882,3,Oui,13,Non,3,3,4,3,Infra & Cloud,Occasionnel,1,0,0
1883,29,M,2062,Célibataire,Consulting,Consultant,3,11,3,2,4,3,1,1,2,3,E_1883,3,Non,14,Non,0,2,7,3,Infra & Cloud,Occasionnel,1,2,0
1885,37,M,4284,Marié(e),Consulting,Assistant de Direction,5,16,5,3,4,3,2,1,3,3,E_1885,4,Oui,22,Non,1,2,7,4,Transformation Digitale,Occasionnel,0,4,0
1886,35,F,4788,Marié(e),Consulting,Tech Lead,0,4,3,2,4,2,2,2,4,3,E_1886,3,Oui,11,Non,0,2,16,2,Autre,Occasionnel,0,2,0
1888,45,F,5906,Marié(e),Consulting,Tech Lead,0,10,9,8,2,2,2,4,4,2,E_1888,3,Non,13,Non,2,2,25,2,Infra & Cloud,Occasionnel,3,8,0
1890,36,M,3886,Célibataire,Ressources Humaines,Ressources Humaines,1,10,10,1,2,2,2,4,4,2,E_1890,4,Non,21,Non,0,2,2,1,Ressources Humaines,Frequent,0,8,0
1892,40,M,16823,Divorcé(e),Consulting,Senior Manager,2,22,19,7,1,3,4,1,1,3,E_1892,3,Non,11,Non,1,3,1,4,Infra & Cloud,Occasionnel,11,16,0
1893,26,F,2933,Marié(e),Consulting,Assistant de Direction,1,1,1,0,2,2,1,3,3,2,E_1893,3,Oui,13,Non,1,3,1,2,Infra & Cloud,Occasionnel,1,0,0
1898,27,F,6500,Célibataire,Commercial,Cadre Commercial,0,9,8,7,1,4,2,3,2,2,E_1898,3,Non,14,Non,0,5,2,2,Transformation Digitale,Occasionnel,0,7,0
1900,48,F,17174,Divorcé(e),Consulting,Senior Manager,3,24,22,17,4,3,4,4,2,3,E_1900,3,Non,11,Non,1,3,22,3,Transformation Digitale,Frequent,4,7,0
1903,44,M,5033,Marié(e),Consulting,Manager,2,10,2,0,2,4,2,1,4,3,E_1903,3,Non,15,Non,1,5,1,4,Infra & Cloud,Occasionnel,2,2,0
1905,34,M,2307,Marié(e),Consulting,Assistant de Direction,1,5,5,2,4,1,1,1,2,3,E_1905,4,Oui,23,Oui,1,2,16,4,Entrepreunariat,Aucun,3,0,1
1907,56,M,2587,Célibataire,Consulting,Consultant,1,5,4,2,1,3,1,4,4,3,E_1907,3,Non,16,Oui,0,3,24,2,Infra & Cloud,Occasionnel,1,0,1
1908,36,M,5507,Marié(e),Commercial,Cadre Commercial,2,12,4,2,3,2,2,2,3,1,E_1908,3,Non,16,Non,2,1,17,2,Marketing,Occasionnel,1,3,0
1909,41,F,4393,Marié(e),Commercial,Cadre Commercial,5,14,5,4,3,3,2,2,3,3,E_1909,4,Non,21,Non,1,3,8,3,Marketing,Occasionnel,1,4,0
1911,42,M,13348,Marié(e),Consulting,Directeur Technique,9,18,13,7,3,3,3,1,2,4,E_1911,3,Non,13,Non,1,3,6,3,Transformation Digitale,Occasionnel,5,7,0
1912,31,F,6583,Divorcé(e),Commercial,Cadre Commercial,2,8,5,2,3,3,2,4,4,3,E_1912,3,Oui,11,Non,1,2,10,2,Transformation Digitale,Occasionnel,1,4,0
1915,34,F,8103,Marié(e),Commercial,Cadre Commercial,3,9,4,2,4,2,2,4,3,2,E_1915,3,Oui,12,Non,0,3,3,1,Transformation Digitale,Occasionnel,0,1,0
1916,31,F,3978,Divorcé(e),Consulting,Consultant,8,4,2,2,1,4,1,3,2,2,E_1916,3,Non,12,Non,1,0,4,3,Transformation Digitale,Occasionnel,2,2,0
1918,26,M,2544,Marié(e),Consulting,Consultant,0,8,7,7,3,4,1,4,1,3,E_1918,3,Non,18,Non,1,3,6,3,Autre,Frequent,7,7,0
1922,45,M,5399,Célibataire,Consulting,Manager,4,12,4,2,2,3,2,3,3,3,E_1922,3,Non,12,Non,0,3,1,4,Transformation Digitale,Frequent,0,3,0
1924,33,M,5487,Célibataire,Commercial,Cadre Commercial,1,10,10,4,2,3,2,3,2,2,E_1924,3,Non,14,Non,0,2,10,4,Marketing,Occasionnel,0,9,0
1927,28,M,6834,Marié(e),Commercial,Cadre Commercial,1,7,7,7,3,2,2,4,3,3,E_1927,3,Oui,12,Non,1,2,1,2,Infra & Cloud,Frequent,0,7,0
1928,29,M,1091,Célibataire,Commercial,Représentant Commercial,1,1,1,0,3,4,1,1,4,3,E_1928,3,Non,17,Oui,0,3,24,3,Entrepreunariat,Frequent,0,0,1
1929,39,F,5736,Marié(e),Commercial,Cadre Commercial,6,10,3,2,1,1,2,3,3,3,E_1929,3,Non,19,Non,1,1,21,4,Infra & Cloud,Aucun,1,2,0
1931,27,M,2226,Marié(e),Consulting,Assistant de Direction,1,6,5,3,2,3,1,2,3,2,E_1931,3,Non,11,Non,1,3,2,4,Entrepreunariat,Occasionnel,1,2,0
1932,34,M,5747,Marié(e),Consulting,Assistant de Direction,1,16,15,10,3,2,2,4,2,3,E_1932,3,Oui,15,Non,0,3,22,4,Autre,Frequent,6,11,0
1933,28,F,9854,Célibataire,Commercial,Cadre Commercial,3,6,2,0,4,3,2,3,4,3,E_1933,3,Oui,11,Oui,0,0,13,2,Marketing,Occasionnel,2,2,1
1934,47,M,5467,Marié(e),Consulting,Assistant de Direction,8,16,8,7,3,3,2,2,3,4,E_1934,3,Non,18,Non,1,4,14,4,Entrepreunariat,Aucun,1,7,0
1935,56,F,5380,Marié(e),Commercial,Cadre Commercial,4,6,0,0,4,2,2,1,3,3,E_1935,3,Non,16,Non,1,3,11,5,Marketing,Occasionnel,0,0,0
1936,39,M,5151,Marié(e),Consulting,Tech Lead,1,10,10,0,1,3,2,1,4,3,E_1936,4,Non,25,Non,1,3,9,2,Transformation Digitale,Occasionnel,7,9,0
1937,38,F,2133,Divorcé(e),Consulting,Assistant de Direction,1,20,20,11,4,2,2,2,3,3,E_1937,3,Oui,16,Non,1,3,8,3,Transformation Digitale,Frequent,0,7,0
1938,58,F,17875,Marié(e),Commercial,Senior Manager,4,29,1,0,4,3,4,4,3,2,E_1938,3,Oui,13,Non,1,2,21,3,Infra & Cloud,Occasionnel,0,0,0
1939,32,F,2432,Célibataire,Consulting,Assistant de Direction,3,8,4,1,1,4,1,3,1,3,E_1939,3,Oui,14,Oui,0,2,5,2,Infra & Cloud,Frequent,0,3,1
1940,38,M,4771,Divorcé(e),Consulting,Assistant de Direction,2,10,5,2,2,3,1,4,4,4,E_1940,3,Non,19,Non,2,0,9,2,Infra & Cloud,Occasionnel,0,3,0
1941,49,M,19161,Marié(e),Consulting,Directeur Technique,3,28,5,4,2,3,5,4,4,3,E_1941,3,Non,15,Non,0,3,2,1,Infra & Cloud,Frequent,4,3,0
1943,42,M,5087,Divorcé(e),Commercial,Cadre Commercial,3,14,0,0,2,3,2,4,3,3,E_1943,3,Oui,12,Non,2,4,12,4,Marketing,Occasionnel,0,0,0
1944,27,F,2863,Marié(e),Ressources Humaines,Ressources Humaines,1,1,1,0,1,2,1,2,1,3,E_1944,3,Non,12,Oui,0,2,22,3,Ressources Humaines,Frequent,0,0,1
1945,35,M,5561,Marié(e),Commercial,Cadre Commercial,0,6,5,3,2,3,2,1,4,1,E_1945,3,Non,16,Non,1,2,18,4,Transformation Digitale,Occasionnel,0,4,0
1947,28,M,2144,Célibataire,Consulting,Assistant de Direction,1,5,5,3,3,3,1,3,3,2,E_1947,3,Non,14,Non,0,3,16,3,Transformation Digitale,Aucun,1,4,0
1948,31,M,3065,Divorcé(e),Consulting,Assistant de Direction,1,4,4,2,3,3,1,1,4,4,E_1948,3,Oui,13,Non,1,3,3,2,Transformation Digitale,Aucun,2,3,0
1949,36,M,2810,Marié(e),Consulting,Consultant,1,5,5,4,1,4,1,2,2,3,E_1949,4,Non,22,Non,0,3,9,4,Infra & Cloud,Aucun,0,2,0
1950,34,M,9888,Célibataire,Commercial,Cadre Commercial,1,14,14,8,1,3,3,4,1,2,E_1950,4,Non,21,Non,0,3,1,3,Marketing,Occasionnel,2,1,0
1951,34,M,8628,Divorcé(e),Commercial,Cadre Commercial,1,9,8,7,4,3,3,3,3,2,E_1951,3,Non,18,Non,1,2,13,4,Transformation Digitale,Occasionnel,1,1,0
1952,26,M,2867,Célibataire,Consulting,Consultant,0,8,7,7,3,3,1,1,4,2,E_1952,3,Non,13,Non,0,6,1,3,Transformation Digitale,Occasionnel,7,6,0
1954,29,M,5373,Marié(e),Consulting,Manager,0,6,5,3,1,3,2,1,1,2,E_1954,3,Non,12,Non,1,5,1,3,Infra & Cloud,Occasionnel,0,2,0
1955,32,F,6667,Divorcé(e),Consulting,Manager,5,9,5,1,3,3,2,4,2,3,E_1955,3,Non,18,Non,1,6,15,4,Transformation Digitale,Aucun,1,2,0
1956,31,M,5003,Marié(e),Consulting,Assistant de Direction,1,10,10,8,4,1,2,1,2,3,E_1956,4,Non,21,Non,0,6,1,3,Infra & Cloud,Frequent,8,7,0
1960,28,M,2367,Divorcé(e),Consulting,Consultant,5,6,4,1,3,2,1,4,1,2,E_1960,3,Non,12,Oui,1,2,17,3,Entrepreunariat,Occasionnel,0,3,1
1961,38,M,2858,Célibataire,Commercial,Représentant Commercial,4,20,1,0,1,2,1,1,1,2,E_1961,3,Non,14,Non,0,3,1,3,Infra & Cloud,Occasionnel,0,0,0
1962,35,F,5204,Marié(e),Commercial,Cadre Commercial,1,10,10,8,3,3,2,4,4,3,E_1962,3,Oui,11,Non,0,2,7,4,Infra & Cloud,Occasionnel,0,9,0
1965,27,M,4105,Célibataire,Commercial,Cadre Commercial,1,7,7,7,4,3,2,4,1,3,E_1965,3,Non,14,Non,0,5,9,3,Marketing,Occasionnel,0,7,0
